Date,Home Team,Away Team,Period,Clock,Home Team Skaters,Away Team Skaters,Home Team Goals,Away Team Goals,Team,Player,Event,X Coordinate,Y Coordinate,Detail 1,Detail 2,Detail 3,Detail 4,Player 2,X Coordinate 2,Y Coordinate 2,isin_ozone_for_home_team,isin_ozone_for_away_team,zone_entry_success,Position,is_forward,Entry_Type,Game,Dumped,Played,Carried,Y_coordinate_centered,us_powerplay,canada_powerplay
2023-12-16,Women - Canada,Women - United States,3,17:57,5,5,0,1,Women - Canada,Sarah Nurse,Zone Entry,125,32,Carried,,,,Rory Guilday,,,True,False,False,F,True,Carried,2023-12-16,False,False,True,-10.5,0,0
2023-12-16,Women - Canada,Women - United States,3,17:50,5,5,0,1,Women - United States,Rory Guilday,Zone Entry,124,72,Carried,,,,Jocelyne Larocque,,,False,True,False,D,False,Carried,2023-12-16,False,False,True,29.5,0,0
2023-12-16,Women - Canada,Women - United States,3,17:39,5,5,0,1,Women - United States,Kelly Pannek,Zone Entry,124,83,Dumped,,,,Jocelyne Larocque,,,False,True,True,F,True,Dumped,2023-12-16,True,False,False,40.5,0,0
2023-12-16,Women - Canada,Women - United States,3,16:03,5,5,0,1,Women - Canada,Ella Shelton,Zone Entry,126,1,Dumped,,,,Haley Winn,,,True,False,True,D,False,Dumped,2023-12-16,True,False,False,-41.5,0,0
2023-12-16,Women - Canada,Women - United States,3,15:37,5,5,0,1,Women - Canada,Marie-Philip Poulin,Zone Entry,125,1,Dumped,,,,Cayla Barnes,,,True,False,False,F,True,Dumped,2023-12-16,True,False,False,-41.5,0,0
2023-12-16,Women - Canada,Women - United States,3,15:18,5,5,0,1,Women - United States,Cayla Barnes,Zone Entry,125,22,Carried,,,,Ashton Bell,,,False,True,True,D,False,Carried,2023-12-16,False,False,True,-20.5,0,0
2023-12-16,Women - Canada,Women - United States,3,15:12,5,5,0,2,Women - United States,Hilary Knight,Zone Entry,124,3,Dumped,,,,Renata Fast,,,False,True,True,F,True,Dumped,2023-12-16,True,False,False,-39.5,0,0
2023-12-16,Women - Canada,Women - United States,3,14:58,5,5,0,2,Women - Canada,Julia Gosling,Zone Entry,126,10,Carried,,,,Savannah Harmon,,,True,False,True,F,True,Carried,2023-12-16,False,False,True,-32.5,0,0
2023-12-16,Women - Canada,Women - United States,3,14:49,5,5,0,2,Women - United States,Abby Roque,Zone Entry,125,5,Carried,,,,Nicole Gosling,,,False,True,True,F,True,Carried,2023-12-16,False,False,True,-37.5,0,0
2023-12-16,Women - Canada,Women - United States,3,14:35,5,5,0,2,Women - United States,Savannah Harmon,Zone Entry,124,79,Carried,,,,Nicole Gosling,,,False,True,True,D,False,Carried,2023-12-16,False,False,True,36.5,0,0
2023-12-16,Women - Canada,Women - United States,3,14:11,5,5,0,2,Women - United States,Allyson Simpson,Zone Entry,125,80,Carried,,,,Nicole Gosling,,,False,True,True,D,False,Carried,2023-12-16,False,False,True,37.5,0,0
2023-12-16,Women - Canada,Women - United States,3,13:59,5,5,0,2,Women - Canada,Laura Stacey,Zone Entry,125,47,Carried,,,,Allyson Simpson,,,True,False,True,F,True,Carried,2023-12-16,False,False,True,4.5,0,0
2023-12-16,Women - Canada,Women - United States,3,13:27,5,4,0,2,Women - Canada,Blayre Turnbull,Zone Entry,125,82,Carried,,,,Rory Guilday,,,True,False,True,F,True,Carried,2023-12-16,False,False,True,39.5,0,1
2023-12-16,Women - Canada,Women - United States,3,12:41,5,3,0,2,Women - Canada,Brianne Jenner,Zone Entry,126,12,Played,,,,Savannah Harmon,,,True,False,False,F,True,Played,2023-12-16,False,True,False,-30.5,0,1
2023-12-16,Women - Canada,Women - United States,3,12:16,5,3,0,2,Women - Canada,Brianne Jenner,Zone Entry,126,11,Played,,,,Megan Keller,,,True,False,True,F,True,Played,2023-12-16,False,True,False,-31.5,0,1
2023-12-16,Women - Canada,Women - United States,3,12:00,5,3,0,2,Women - Canada,Marie-Philip Poulin,Zone Entry,125,83,Carried,,,,Megan Keller,,,True,False,True,F,True,Carried,2023-12-16,False,False,True,40.5,0,1
2023-12-16,Women - Canada,Women - United States,3,11:21,5,5,0,2,Women - Canada,Ella Shelton,Zone Entry,126,85,Played,,,,Savannah Harmon,,,True,False,False,D,False,Played,2023-12-16,False,True,False,42.5,0,0
2023-12-16,Women - Canada,Women - United States,3,11:04,5,5,0,2,Women - United States,Taylor Heise,Zone Entry,124,2,Carried,,,,Ella Shelton,,,False,True,False,F,True,Carried,2023-12-16,False,False,True,-40.5,0,0
2023-12-16,Women - Canada,Women - United States,3,10:49,5,5,0,2,Women - United States,Taylor Heise,Zone Entry,126,60,Played,,,,Jocelyne Larocque,,,False,True,False,F,True,Played,2023-12-16,False,True,False,17.5,0,0
2023-12-16,Women - Canada,Women - United States,3,10:39,5,5,0,2,Women - Canada,Renata Fast,Zone Entry,126,30,Carried,,,,Haley Winn,,,True,False,True,D,False,Carried,2023-12-16,False,False,True,-12.5,0,0
2023-12-16,Women - Canada,Women - United States,3,10:17,5,5,0,2,Women - United States,Tessa Janecke,Zone Entry,126,83,Carried,,,,Renata Fast,,,False,True,False,F,True,Carried,2023-12-16,False,False,True,40.5,0,0
2023-12-16,Women - Canada,Women - United States,3,9:56,5,5,0,2,Women - Canada,Renata Fast,Zone Entry,125,14,Played,,,,Cayla Barnes,,,True,False,True,D,False,Played,2023-12-16,False,True,False,-28.5,0,0
2023-12-16,Women - Canada,Women - United States,3,9:51,5,5,1,2,Women - United States,Britta Curl,Zone Entry,124,83,Dumped,,,,Jamie Bourbonnais,,,False,True,True,F,True,Dumped,2023-12-16,True,False,False,40.5,0,0
2023-12-16,Women - Canada,Women - United States,3,8:34,4,5,1,2,Women - United States,Taylor Heise,Zone Entry,124,47,Carried,,,,Renata Fast,,,False,True,False,F,True,Carried,2023-12-16,False,False,True,4.5,1,0
2023-12-16,Women - Canada,Women - United States,3,8:22,4,5,1,2,Women - Canada,Sarah Nurse,Zone Entry,125,2,Carried,,,,Caroline Harvey,,,True,False,False,F,True,Carried,2023-12-16,False,False,True,-40.5,1,0
2023-12-16,Women - Canada,Women - United States,3,8:12,4,5,1,2,Women - United States,Tessa Janecke,Zone Entry,124,79,Carried,,,,Ella Shelton,,,False,True,False,F,True,Carried,2023-12-16,False,False,True,36.5,1,0
2023-12-16,Women - Canada,Women - United States,3,7:48,4,5,1,2,Women - Canada,Kristin O'Neill,Zone Entry,126,26,Played,,,,Caroline Harvey,,,True,False,False,F,True,Played,2023-12-16,False,True,False,-16.5,1,0
2023-12-16,Women - Canada,Women - United States,3,7:40,4,5,1,2,Women - United States,Tessa Janecke,Zone Entry,125,78,Carried,,,,Renata Fast,,,False,True,False,F,True,Carried,2023-12-16,False,False,True,35.5,1,0
2023-12-16,Women - Canada,Women - United States,3,7:30,5,5,1,2,Women - Canada,Renata Fast,Zone Entry,126,18,Carried,,,,Caroline Harvey,,,True,False,True,D,False,Carried,2023-12-16,False,False,True,-24.5,0,0
2023-12-16,Women - Canada,Women - United States,3,7:17,5,5,2,2,Women - Canada,Blayre Turnbull,Zone Entry,125,2,Dumped,,,,Savannah Harmon,,,True,False,False,F,True,Dumped,2023-12-16,True,False,False,-40.5,0,0
2023-12-16,Women - Canada,Women - United States,3,7:08,5,5,2,2,Women - United States,Savannah Harmon,Zone Entry,124,76,Dumped,,,,Jocelyne Larocque,,,False,True,False,D,False,Dumped,2023-12-16,True,False,False,33.5,0,0
2023-12-16,Women - Canada,Women - United States,3,6:44,5,5,2,2,Women - United States,Lacey Eden,Zone Entry,124,3,Carried,,,,Ashton Bell,,,False,True,False,F,True,Carried,2023-12-16,False,False,True,-39.5,0,0
2023-12-16,Women - Canada,Women - United States,3,5:50,5,5,2,2,Women - Canada,Jocelyne Larocque,Zone Entry,126,4,Carried,,,,Cayla Barnes,,,True,False,False,D,False,Carried,2023-12-16,False,False,True,-38.5,0,0
2023-12-16,Women - Canada,Women - United States,3,4:43,5,4,2,2,Women - United States,Megan Keller,Zone Entry,125,79,Played,,,,Ella Shelton,,,False,True,False,D,False,Played,2023-12-16,False,True,False,36.5,0,1
2023-12-16,Women - Canada,Women - United States,3,4:34,5,4,2,2,Women - Canada,Danielle Serdachny,Zone Entry,126,84,Carried,,,,Rory Guilday,,,True,False,False,F,True,Carried,2023-12-16,False,False,True,41.5,0,1
2023-12-16,Women - Canada,Women - United States,3,4:20,5,4,2,2,Women - Canada,Loren Gabel,Zone Entry,125,84,Dumped,,,,Rory Guilday,,,True,False,False,F,True,Dumped,2023-12-16,True,False,False,41.5,0,1
2023-12-16,Women - Canada,Women - United States,3,3:43,5,4,2,2,Women - Canada,Laura Stacey,Zone Entry,125,85,Dumped,,,,Megan Keller,,,True,False,True,F,True,Dumped,2023-12-16,True,False,False,42.5,0,1
2023-12-16,Women - Canada,Women - United States,3,2:58,5,5,2,2,Women - United States,Hilary Knight,Zone Entry,125,1,Played,,,,Jocelyne Larocque,,,False,True,False,F,True,Played,2023-12-16,False,True,False,-41.5,0,0
2023-12-16,Women - Canada,Women - United States,3,2:48,5,5,2,2,Women - Canada,Marie-Philip Poulin,Zone Entry,125,13,Carried,,,,Caroline Harvey,,,True,False,False,F,True,Carried,2023-12-16,False,False,True,-29.5,0,0
2023-12-16,Women - Canada,Women - United States,3,2:12,5,5,2,2,Women - Canada,Brianne Jenner,Zone Entry,125,2,Dumped,,,,Savannah Harmon,,,True,False,False,F,True,Dumped,2023-12-16,True,False,False,-40.5,0,0
2023-12-16,Women - Canada,Women - United States,3,1:57,5,5,2,2,Women - United States,Savannah Harmon,Zone Entry,124,80,Carried,,,,Ella Shelton,,,False,True,False,D,False,Carried,2023-12-16,False,False,True,37.5,0,0
2023-12-16,Women - Canada,Women - United States,3,1:44,5,5,2,2,Women - Canada,Kristin O'Neill,Zone Entry,125,4,Carried,,,,Savannah Harmon,,,True,False,False,F,True,Carried,2023-12-16,False,False,True,-38.5,0,0
2023-12-16,Women - Canada,Women - United States,3,1:23,5,5,2,2,Women - Canada,Renata Fast,Zone Entry,126,12,Carried,,,,Cayla Barnes,,,True,False,False,D,False,Carried,2023-12-16,False,False,True,-30.5,0,0
2023-12-16,Women - Canada,Women - United States,3,1:02,5,5,2,2,Women - Canada,Jocelyne Larocque,Zone Entry,125,84,Dumped,,,,Rory Guilday,,,True,False,False,D,False,Dumped,2023-12-16,True,False,False,41.5,0,0
2023-12-16,Women - Canada,Women - United States,3,0:53,5,5,2,2,Women - Canada,Blayre Turnbull,Zone Entry,125,84,Dumped,,,,Rory Guilday,,,True,False,False,F,True,Dumped,2023-12-16,True,False,False,41.5,0,0
2023-12-16,Women - Canada,Women - United States,3,0:39,5,5,2,2,Women - Canada,Blayre Turnbull,Zone Entry,125,83,Carried,,,,Rory Guilday,,,True,False,False,F,True,Carried,2023-12-16,False,False,True,40.5,0,0
2023-12-16,Women - Canada,Women - United States,3,0:09,5,5,2,2,Women - United States,Hilary Knight,Zone Entry,125,26,Carried,,,,Jocelyne Larocque,,,False,True,False,F,True,Carried,2023-12-16,False,False,True,-16.5,0,0
